Eastings,Northings,Elevation,HitType,Normal_X,Normal_Z,Normal_Y,Bearing,Pitch
530843.250,174888.250,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.500,174888.250,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.750,174888.250,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530844.000,174888.250,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530844.250,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.500,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.750,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.000,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.250,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.500,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.750,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.000,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.250,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.500,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.750,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.000,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.250,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.500,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.750,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.000,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.250,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.500,174888.250,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.750,174888.250,45.818,Consented,7.576426E-07,-1.686475E-06,1,8.68196E-05,270.0198
530849.000,174888.250,45.818,Consented,-1.604435E-06,-8.948393E-07,1,-0.0001838549,270.0198
530849.250,174888.250,45.818,Consented,-1.604435E-06,-8.948393E-07,1,-0.0001838549,270.0198
530849.500,174888.250,42.819,Consented,-0.0001059696,3.214211E-05,1,359.9879,270.0198
530849.750,174888.250,42.819,Consented,5.068759E-07,1.25831E-07,1,5.808369E-05,270.0198
530850.000,174888.250,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.250,174888.250,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.500,174888.250,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.750,174888.250,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.000,174888.250,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.250,174888.250,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.500,174888.250,39.668,Consented,0,-1.192093E-07,1,0,270.0198
530851.750,174888.250,39.668,Consented,0,-1.192093E-07,1,0,270.0198
530835.000,174888.000,28.360,Consented,-5.634117E-06,3.004755E-07,1,-0.0006456221,270.0198
530835.250,174888.000,28.360,Consented,-5.634117E-06,3.004755E-07,1,-0.0006456221,270.0198
530835.500,174888.000,28.360,Consented,-5.889518E-06,3.793333E-07,1,-0.0006748888,270.0198
530835.750,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.000,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.250,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.500,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.750,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.000,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.250,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.500,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.750,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530838.000,174888.000,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530838.250,174888.000,26.368,Consented,-3.054296E-06,-1.349343E-06,1,-0.000349997,270.0198
530838.500,174888.000,26.368,Consented,-3.054296E-06,-1.349343E-06,1,-0.000349997,270.0198
530838.750,174888.000,42.819,Consented,2.455341E-05,-1.172484E-05,1,0.002813647,270.0198
530839.000,174888.000,42.819,Consented,2.455341E-05,-1.172484E-05,1,0.002813647,270.0198
530839.250,174888.000,42.819,Consented,0,-1.192093E-07,1,0,270.0198
530839.500,174888.000,45.818,Consented,0,-1.192093E-07,1,0,270.0198
530839.750,174888.000,45.818,Consented,3.759005E-06,-1.954364E-06,1,0.0004307512,270.0198
530840.000,174888.000,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.250,174888.000,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.500,174888.000,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.750,174888.000,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530841.000,174888.000,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530841.250,174888.000,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530841.500,174888.000,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530841.750,174888.000,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.000,174888.000,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.250,174888.000,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.500,174888.000,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.750,174888.000,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.000,174888.000,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.250,174888.000,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.500,174888.000,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.750,174888.000,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530844.000,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.250,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.500,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.750,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.000,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.250,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.500,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.750,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.000,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.250,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.500,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.750,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.000,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.250,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.500,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.750,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.000,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.250,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.500,174888.000,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.750,174888.000,45.818,Consented,7.576426E-07,-1.686475E-06,1,8.68196E-05,270.0198
530849.000,174888.000,45.818,Consented,-1.604435E-06,-8.948393E-07,1,-0.0001838549,270.0198
530849.250,174888.000,42.819,Consented,-0.0001059696,3.214211E-05,1,359.9879,270.0198
530849.500,174888.000,42.819,Consented,-0.0001059696,3.214211E-05,1,359.9879,270.0198
530849.750,174888.000,42.819,Consented,5.068759E-07,1.25831E-07,1,5.808369E-05,270.0198
530850.000,174888.000,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.250,174888.000,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.500,174888.000,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.750,174888.000,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.000,174888.000,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.250,174888.000,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.500,174888.000,39.668,Consented,0,-1.192093E-07,1,0,270.0198
530835.000,174887.750,28.360,Consented,-5.634117E-06,3.004755E-07,1,-0.0006456221,270.0198
530835.250,174887.750,28.360,Consented,-5.634117E-06,3.004755E-07,1,-0.0006456221,270.0198
530835.500,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530835.750,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.000,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.250,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.500,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.750,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.000,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.250,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.500,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.750,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530838.000,174887.750,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530838.250,174887.750,26.368,Consented,-3.054296E-06,-1.349343E-06,1,-0.000349997,270.0198
530838.500,174887.750,26.368,Consented,-3.054296E-06,-1.349343E-06,1,-0.000349997,270.0198
530838.750,174887.750,42.819,Consented,2.455341E-05,-1.172484E-05,1,0.002813647,270.0198
530839.000,174887.750,42.819,Consented,0,-1.192093E-07,1,0,270.0198
530839.250,174887.750,45.818,Consented,0,-1.192093E-07,1,0,270.0198
530839.500,174887.750,45.818,Consented,0,-1.192093E-07,1,0,270.0198
530839.750,174887.750,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.000,174887.750,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.250,174887.750,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.500,174887.750,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.750,174887.750,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530841.000,174887.750,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530841.250,174887.750,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530841.500,174887.750,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530841.750,174887.750,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.000,174887.750,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.250,174887.750,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.500,174887.750,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530842.750,174887.750,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.000,174887.750,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.250,174887.750,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.500,174887.750,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.750,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.000,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.250,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.500,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.750,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.000,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.250,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.500,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.750,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.000,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.250,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.500,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.750,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.000,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.250,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.500,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.750,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.000,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.250,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.500,174887.750,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.750,174887.750,45.818,Consented,-1.604435E-06,-8.948393E-07,1,-0.0001838549,270.0198
530849.000,174887.750,45.818,Consented,-1.604435E-06,-8.948393E-07,1,-0.0001838549,270.0198
530849.250,174887.750,42.819,Consented,-0.0001059696,3.214211E-05,1,359.9879,270.0198
530849.500,174887.750,42.819,Consented,-0.0001059696,3.214211E-05,1,359.9879,270.0198
530849.750,174887.750,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.000,174887.750,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.250,174887.750,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.500,174887.750,38.668,Consented,-2.55761E-06,7.714445E-07,1,-0.0002930803,270
530850.750,174887.750,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.000,174887.750,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.250,174887.750,38.668,Consented,-2.55761E-06,7.714444E-07,1,-0.0002930803,270
530851.500,174887.750,39.668,Consented,0,-1.192093E-07,1,0,270.0198
530835.000,174887.500,28.360,Consented,-5.634117E-06,3.004755E-07,1,-0.0006456221,270.0198
530835.250,174887.500,28.360,Consented,-5.634117E-06,3.004755E-07,1,-0.0006456221,270.0198
530835.500,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530835.750,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.000,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.250,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.500,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530836.750,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.000,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.250,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.500,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530837.750,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530838.000,174887.500,26.368,Consented,1.962783E-06,-2.093024E-06,1,0.0002249188,270.0198
530838.250,174887.500,26.368,Consented,-3.054296E-06,-1.349343E-06,1,-0.000349997,270.0198
530838.500,174887.500,26.368,Consented,-3.054296E-06,-1.349343E-06,1,-0.000349997,270.0198
530838.750,174887.500,42.819,Consented,2.455341E-05,-1.172484E-05,1,0.002813647,270.0198
530839.000,174887.500,42.819,Consented,0,-1.192093E-07,1,0,270.0198
530839.250,174887.500,45.818,Consented,0,-1.192093E-07,1,0,270.0198
530839.500,174887.500,45.818,Consented,3.759005E-06,-1.954364E-06,1,0.0004307512,270.0198
530839.750,174887.500,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.000,174887.500,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.250,174887.500,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.500,174887.500,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530840.750,174887.500,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530841.000,174887.500,44.818,Consented,0,-1.192093E-07,1,0,270.0198
530841.250,174887.500,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530841.500,174887.500,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530841.750,174887.500,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.000,174887.500,44.818,Consented,-1.559491E-05,9.607379E-06,1,-0.001787027,270
530842.250,174887.500,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530842.500,174887.500,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530842.750,174887.500,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.000,174887.500,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.250,174887.500,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.500,174887.500,44.818,Consented,-8.344219E-07,-2.515355E-06,1,-9.561795E-05,270.0198
530843.750,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.000,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.250,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.500,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530844.750,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.000,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.250,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.500,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530845.750,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.000,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.250,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.500,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530846.750,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.000,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.250,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.500,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530847.750,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.000,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.250,174887.500,44.818,Consented,-4.798452E-06,3.298244E-07,1,-0.0005498619,270.0198
530848.500,174887.500,45.818,Consented,7.576426E-07,-1.686475E-06,1,8.68196E-05,270.0198
530848.750,174887.500,45.818,Consented,-1.604435E-06,-8.948393E-07,1,-0.0001838549,270.0198
530849.000,174887.500,45.818,Consented,-1.604435E-06,-8.948393E-07,1,-0.0001838549,270.0198
530849.250,174887.500,42.819,Consented,-0.0001059696,3.214211E-05,1,359.9879,270.0198
